id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,indoor_area,outdoor_area
1119,528435020,60,RL,80.0,9428,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,310.0,Gd,TA,PConc,Gd,TA,Av,GLQ,729.0,Unf,0.0,226.0,955.0,GasA,Ex,Y,SBrkr,955,919,0,1874,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2007,Fin,3,880.0,TA,TA,Y,168.0,108.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,2,2008,New,2829.0,9704.0
2856,909256010,50,RL,84.0,10164,Pave,No_Alley,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1939,1950,Gable,CompShg,VinylSd,VinylSd,NoMsn,0.0,TA,TA,CBlock,TA,Fa,Av,LwQ,646.0,Unf,0.0,346.0,992.0,GasA,Fa,Y,SBrkr,992,473,0,1465,0,0,2,0,3,1,TA,6,Typ,2,TA,Detchd,1939,Unf,1,240.0,TA,TA,Y,0.0,126.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2006,WD ,2457.0,10290.0
1394,905225040,80,RL,85.0,13825,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,NoMsn,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,533.0,533.0,GasA,TA,Y,SBrkr,1021,580,0,1601,0,1,1,0,3,1,TA,6,Min2,0,Nf,BuiltIn,1958,RFn,1,300.0,TA,TA,Y,280.0,34.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,12,2008,WD ,2134.0,14139.0
2587,535325130,80,RL,55.0,7700,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,NoMsn,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,271.0,Unf,0.0,30.0,301.0,GasA,Ex,Y,FuseA,1145,0,0,1145,0,0,1,0,3,1,TA,6,Min2,0,Nf,Detchd,1993,Unf,2,684.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,GdWo,NoFea,0.0,9,2006,WD ,1446.0,7700.0
61,528344070,60,RL,60.0,17433,Pave,No_Alley,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,114.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1629.0,1629.0,GasA,Ex,Y,SBrkr,1645,830,0,2475,0,0,2,1,4,1,Gd,7,Typ,1,TA,Attchd,1998,Fin,3,962.0,TA,TA,Y,23.0,172.0,0.0,0.0,256.0,0.0,Np,NoFe,NoFea,0.0,1,2010,WD ,4104.0,17884.0
2661,902325100,75,RM,70.0,6300,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1910,2005,Gable,CompShg,Wd Sdng,Wd Sdng,NoMsn,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1226.0,1226.0,GasA,Ex,Y,SBrkr,1226,878,0,2104,0,0,2,0,5,1,TA,9,Typ,0,Nf,Detchd,1910,Unf,2,432.0,Fa,TA,P,0.0,341.0,88.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2006,WD ,3330.0,6729.0
2711,905103180,80,RL,80.0,10366,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1964,1964,Gable,CompShg,HdBoard,Plywood,NoMsn,0.0,TA,Gd,CBlock,TA,TA,Av,GLQ,456.0,Unf,0.0,456.0,912.0,GasA,TA,Y,SBrkr,934,0,0,934,0,1,1,0,2,1,TA,4,Typ,0,Nf,Attchd,1964,Unf,1,336.0,TA,TA,Y,77.0,0.0,0.0,0.0,0.0,0.0,Np,GdPrv,Shed,500.0,7,2006,WD ,1846.0,10443.0
1147,531450170,60,RL,76.0,9291,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,426.0,Unf,0.0,406.0,832.0,GasA,Ex,Y,SBrkr,832,878,0,1710,0,0,2,1,3,1,Gd,7,Typ,0,Nf,Attchd,1993,RFn,2,506.0,TA,TA,Y,144.0,70.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2008,WD ,2542.0,9505.0
757,903475100,70,RM,69.06,5775,Pave,No_Alley,IR2,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,2Story,6,7,1915,2002,Gable,CompShg,Wd Sdng,Wd Sdng,NoMsn,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,483.0,483.0,GasA,Ex,Y,SBrkr,741,686,0,1427,0,0,1,0,3,1,Gd,7,Typ,0,Nf,Attchd,1915,Unf,1,379.0,TA,TA,Y,0.0,24.0,112.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,2,2009,WD ,1910.0,5911.0
2623,535451210,20,RL,60.0,7200,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,NoMsn,0.0,TA,TA,Slab,Nb,Nb,Nb,Nb,0.0,Nb,0.0,0.0,0.0,GasA,TA,Y,FuseA,1040,0,0,1040,0,0,1,0,2,1,TA,4,Typ,0,Nf,Detchd,1950,Unf,2,420.0,TA,TA,Y,0.0,29.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2006,WD ,1040.0,7229.0
2378,527455100,160,RL,24.0,2179,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1976,1976,Gable,CompShg,Plywood,Brk Cmn,NoMsn,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,70.0,Unf,0.0,785.0,855.0,GasA,Gd,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1976,RFn,2,460.0,TA,TA,Y,0.0,28.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2006,WD ,2311.0,2207.0
1413,905452120,60,RL,50.0,9360,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,8,1962,2001,Gable,CompShg,VinylSd,VinylSd,BrkCmn,216.0,Gd,TA,CBlock,TA,TA,No,Rec,324.0,Unf,0.0,297.0,621.0,GasA,TA,Y,SBrkr,621,648,0,1269,0,0,1,1,3,1,TA,7,Typ,0,Nf,Detchd,1962,Unf,1,280.0,TA,TA,Y,0.0,236.0,0.0,0.0,0.0,0.0,Np,GdWo,NoFea,0.0,11,2008,WD ,1890.0,9596.0
1722,528181080,120,RL,44.0,6442,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1346.0,1370.0,GasA,Ex,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006,RFn,2,484.0,TA,TA,Y,120.0,49.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,10,2007,WD ,2740.0,6611.0
1112,528427070,60,RL,86.0,14598,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,894.0,894.0,GasA,Ex,Y,SBrkr,894,1039,0,1933,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2007,Fin,3,668.0,TA,TA,Y,100.0,18.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,1,2008,WD ,2827.0,14716.0
1623,527161090,60,RL,69.06,8637,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,NoMsn,0.0,TA,TA,PConc,Gd,TA,No,ALQ,871.0,Unf,0.0,52.0,923.0,GasA,Gd,Y,SBrkr,947,767,0,1714,1,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000,Fin,2,451.0,TA,TA,Y,256.0,48.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,4,2007,WD ,2637.0,8941.0
1201,534250410,60,RL,76.0,9120,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,Gd,TA,CBlock,TA,TA,No,ALQ,442.0,Unf,0.0,459.0,901.0,GasA,TA,Y,SBrkr,943,933,0,1876,0,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1974,RFn,2,540.0,Gd,TA,Y,0.0,69.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2008,WD ,2777.0,9189.0
1513,909100150,30,RL,67.0,5142,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1923,2008,Gable,CompShg,Wd Sdng,Wd Sdng,NoMsn,0.0,TA,TA,PConc,TA,TA,No,ALQ,224.0,Unf,0.0,725.0,949.0,GasA,TA,Y,SBrkr,949,343,0,1292,0,0,1,1,3,1,Gd,6,Typ,0,Nf,Detchd,1923,Unf,1,205.0,TA,TA,N,0.0,0.0,183.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2008,WD ,2241.0,5325.0
957,916176125,20,RL,150.0,215245,Pave,No_Alley,IR3,Low,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,7,5,1965,1965,Hip,CompShg,BrkFace,BrkFace,NoMsn,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1236.0,Rec,820.0,80.0,2136.0,GasW,TA,Y,SBrkr,2036,0,0,2036,2,0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,1965,RFn,2,513.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2009,WD ,4172.0,215245.0
1171,533215070,120,FV,35.0,4109,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1141.0,Unf,0.0,416.0,1557.0,GasA,Ex,Y,SBrkr,1557,0,0,1557,1,0,2,0,2,1,Ex,5,Typ,1,TA,Attchd,1999,RFn,2,484.0,TA,TA,Y,124.0,113.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2008,WD ,3114.0,4346.0
1145,531450030,60,RL,75.0,8285,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,NoMsn,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,397.0,Unf,0.0,439.0,836.0,GasA,Gd,Y,SBrkr,844,893,0,1737,0,1,2,1,3,1,Gd,7,Typ,0,Nf,Attchd,1992,Fin,2,506.0,TA,TA,Y,192.0,85.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,5,2008,WD ,2573.0,8562.0
2726,905202190,20,RL,69.06,20355,Pave,No_Alley,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,6,1967,1967,Gable,Tar&Grv,Plywood,Plywood,BrkFace,123.0,TA,TA,CBlock,Gd,TA,Av,Rec,810.0,ALQ,826.0,229.0,1865.0,GasA,TA,Y,SBrkr,1830,0,0,1830,1,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1967,Unf,2,521.0,TA,TA,Y,0.0,115.0,168.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2006,WD ,3695.0,20638.0
703,902110080,60,RM,60.0,3378,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1946,1992,Gable,CompShg,HdBoard,HdBoard,NoMsn,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,651.0,651.0,GasA,Gd,Y,SBrkr,707,682,0,1389,0,0,1,1,3,1,TA,6,Typ,2,Gd,Detchd,1947,Unf,1,240.0,TA,TA,P,0.0,0.0,126.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,9,2009,WD ,2040.0,3504.0
760,903481130,85,RM,86.0,5160,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,SFoyer,4,6,1923,1950,Hip,CompShg,MetalSd,MetalSd,NoMsn,0.0,TA,Gd,PConc,Gd,Fa,Av,BLQ,749.0,Rec,63.0,46.0,858.0,GasA,TA,Y,SBrkr,892,0,0,892,1,0,1,0,1,1,Gd,5,Min2,0,Nf,Ng,9999,Ng,0,0.0,Ng,Ng,N,0.0,0.0,105.0,0.0,160.0,0.0,Np,NoFe,NoFea,0.0,7,2009,COD,1750.0,5425.0
1964,535453080,20,RL,69.06,7500,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2003,Hip,CompShg,BrkFace,BrkFace,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,GLQ,574.0,Unf,0.0,466.0,1040.0,GasA,Ex,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,Gd,6,Typ,0,Nf,Attchd,1959,RFn,1,286.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,Shed,0.0,7,2007,WD ,2080.0,7500.0
2512,533223010,160,FV,35.0,3735,Pave,No_Alley,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,450.0,Unf,0.0,241.0,691.0,GasA,Ex,Y,SBrkr,713,739,0,1452,1,0,2,1,3,1,Gd,6,Typ,0,Nf,Detchd,1999,Unf,2,506.0,TA,TA,Y,0.0,34.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,3,2006,WD ,2143.0,3769.0
159,535377090,90,RL,64.0,6979,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,GLQ,1056.0,Unf,0.0,0.0,1056.0,GasA,Gd,Y,SBrkr,1056,0,0,1056,2,0,0,0,0,2,TA,4,Typ,0,Nf,Detchd,1980,Unf,2,576.0,TA,TA,Y,264.0,56.0,0.0,0.0,0.0,0.0,Np,GdPrv,Shed,600.0,6,2010,WD ,2112.0,7299.0
1281,535475020,60,RL,71.0,7056,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,TA,TA,CBlock,TA,TA,No,BLQ,400.0,Unf,0.0,380.0,780.0,GasA,TA,Y,SBrkr,983,813,0,1796,1,0,1,1,4,1,TA,8,Typ,1,TA,Attchd,1963,RFn,2,483.0,TA,TA,Y,0.0,50.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,10,2008,WD ,2576.0,7106.0
468,528221070,60,RL,122.0,11911,Pave,No_Alley,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,NoMsn,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,684.0,684.0,GasA,Ex,Y,SBrkr,684,876,0,1560,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2005,Fin,2,400.0,TA,TA,Y,100.0,38.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,3,2009,WD ,2244.0,12049.0
290,909176150,30,RL,69.06,7890,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,Rec,238.0,Unf,0.0,618.0,856.0,GasA,TA,Y,SBrkr,856,0,0,856,1,0,1,0,2,1,TA,4,Typ,1,Gd,Detchd,1939,Unf,2,399.0,TA,TA,Y,0.0,0.0,0.0,0.0,166.0,0.0,Np,NoFe,NoFea,0.0,3,2010,WD ,1712.0,8056.0
665,535383110,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NoMsn,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,720.0,720.0,GasA,TA,N,SBrkr,846,0,0,846,0,0,1,0,2,1,Gd,4,Typ,0,Nf,Detchd,1980,Fin,2,576.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2009,WD ,1566.0,10800.0
1463,907260010,60,RL,69.06,11250,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,CemntBd,CmentBd,NoMsn,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1128.0,1128.0,GasA,Ex,Y,SBrkr,1149,1141,0,2290,0,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,2002,Unf,2,779.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,5,2008,WD ,3418.0,11250.0
1792,528445020,60,RL,70.0,9605,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,NoMsn,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,982.0,982.0,GasA,Ex,Y,SBrkr,982,995,0,1977,0,0,2,1,3,1,Gd,7,Typ,0,Nf,Attchd,2006,RFn,3,574.0,TA,TA,Y,240.0,53.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2007,WD ,2959.0,9898.0
923,909277090,20,RL,80.0,14680,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,4,1960,1960,Gable,CompShg,MetalSd,MetalSd,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,Rec,793.0,Unf,0.0,480.0,1273.0,GasA,Ex,Y,SBrkr,1273,0,0,1273,0,0,1,0,2,1,TA,5,Typ,0,Nf,Attchd,1960,Unf,1,307.0,TA,TA,Y,483.0,0.0,0.0,0.0,115.0,0.0,Np,MnPrv,NoFea,0.0,6,2009,WD ,2546.0,15278.0
500,528354050,60,RL,79.0,10208,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,921.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1264.0,1264.0,GasA,Ex,Y,SBrkr,1277,1067,0,2344,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1996,RFn,3,889.0,TA,TA,Y,220.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2009,WD ,3608.0,10428.0
1408,905426030,30,RL,85.0,19550,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1940,2007,Flat,Tar&Grv,PreCast,PreCast,NoMsn,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,1035.0,Unf,0.0,545.0,1580.0,GasA,Ex,Y,SBrkr,1518,0,0,1518,1,0,1,0,2,1,Fa,5,Typ,2,Gd,Ng,9999,Ng,0,0.0,Ng,Ng,Y,0.0,39.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,1,2008,WD ,3098.0,19589.0
331,923226320,180,RM,21.0,1491,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,NoMsn,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,150.0,GLQ,480.0,0.0,630.0,GasA,Ex,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,TA,3,Typ,0,Nf,Ng,9999,Ng,0,0.0,Ng,Ng,Y,96.0,24.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,5,2010,WD ,1260.0,1611.0
170,902102100,50,RM,60.0,4800,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1900,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,771.0,TA,TA,PConc,TA,TA,No,ALQ,48.0,Unf,0.0,661.0,709.0,GasA,TA,Y,SBrkr,1157,687,0,1844,1,0,1,0,3,1,TA,9,Min2,2,Gd,Basment,1900,Unf,1,240.0,TA,TA,Y,84.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,1,2010,COD,2553.0,4884.0
2192,908275200,20,RL,60.0,8172,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,BLQ,544.0,Unf,0.0,224.0,768.0,GasA,TA,Y,SBrkr,768,0,0,768,0,0,1,0,2,1,TA,4,Typ,1,Fa,Detchd,1959,Unf,1,355.0,TA,TA,Y,0.0,0.0,196.0,0.0,0.0,0.0,Np,MnPrv,NoFea,0.0,7,2007,WD ,1536.0,8368.0
2571,535150300,75,RL,174.0,25419,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,8,4,1918,1990,Gable,CompShg,Stucco,Stucco,NoMsn,0.0,Gd,Gd,PConc,TA,TA,No,GLQ,1036.0,LwQ,184.0,140.0,1360.0,GasA,Gd,Y,SBrkr,1360,1360,392,3112,1,1,2,0,4,1,Gd,8,Typ,1,Ex,Detchd,1918,Unf,2,795.0,TA,TA,Y,0.0,16.0,552.0,0.0,0.0,512.0,Ex,GdPrv,NoFea,0.0,3,2006,WD ,4472.0,26499.0
2314,527107030,60,RL,69.06,13031,Pave,No_Alley,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,NoMsn,0.0,TA,TA,PConc,Gd,TA,No,ALQ,592.0,Unf,0.0,99.0,691.0,GasA,Gd,Y,SBrkr,691,807,0,1498,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1995,Fin,2,409.0,TA,TA,Y,315.0,44.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2006,WD ,2189.0,13390.0
2647,902111010,30,RM,50.0,5633,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,Stucco,NoMsn,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,844.0,844.0,GasA,TA,Y,SBrkr,844,0,0,844,0,0,1,0,2,1,TA,5,Typ,0,Nf,Detchd,1925,Unf,1,216.0,TA,TA,N,50.0,81.0,123.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2006,WD ,1688.0,5887.0
422,528102140,60,RL,110.0,14257,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,2Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,726.0,Ex,TA,PConc,Ex,TA,No,GLQ,1360.0,Unf,0.0,416.0,1776.0,GasA,Ex,Y,SBrkr,1794,978,0,2772,1,0,3,1,4,1,Ex,10,Typ,3,Gd,BuiltIn,2007,Fin,3,754.0,TA,TA,Y,135.0,64.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2009,WD ,4548.0,14456.0
2457,528429120,20,RL,49.0,20896,Pave,No_Alley,IR2,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,NoMsn,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1721.0,Unf,0.0,356.0,2077.0,GasA,Ex,Y,SBrkr,2097,0,0,2097,1,0,1,1,1,1,Ex,8,Typ,1,Ex,Attchd,2005,Fin,3,1134.0,TA,TA,Y,192.0,267.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,1,2006,New,4174.0,21355.0
1838,533208010,120,FV,47.0,4230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,NoMsn,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,1352.0,1352.0,GasA,Ex,Y,SBrkr,1352,0,0,1352,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006,RFn,2,466.0,TA,TA,Y,0.0,241.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,4,2007,New,2704.0,4471.0
